code,period,midpoint,basin,Raw SEC,Smooth SEC,dH
2005-2010-09,2005/09 - 2010/09,2008-03-31 01:17:45.234375,7,-0.102,-0.1,4.291836611868348
2005-2010-09,2005/09 - 2010/09,2008-03-31 01:17:45.234375,all,-0.076,-0.076,-0.7474172364454716
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,1,0.024,0.018,1.3986153466976248
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,2,-0.114,-0.118,-1.96141299753981
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,3,-0.052,-0.051,-0.18251735158264637
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,4,-0.002,-0.002,3.526808240392711
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,5,-0.173,-0.178,-7.136085482678027
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,6,-0.087,-0.102,-9.949871785240248
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,7,-0.106,-0.103,4.18775272736093
2005-2010-10,2005/10 - 2010/10,2008-04-30 00:57:32.343750,all,-0.072,-0.075,-0.8215661037247628
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,1,0.024,0.021,1.4225190686411224
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,2,-0.114,-0.115,-2.07583319544392
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,3,-0.052,-0.051,-0.23481987603008747
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,4,-0.002,-0.002,3.525177766859997
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,5,-0.173,-0.174,-7.309062229833216
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,6,-0.087,-0.094,-10.036875314312056
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,7,-0.106,-0.105,4.081833299191203
2005-2010-11,2005/11 - 2010/11,2008-05-31 01:13:00.468750,all,-0.072,-0.073,-0.8938798073213547
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,1,0.024,0.024,1.44642279058462
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,2,-0.114,-0.111,-2.19025339334803
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,3,-0.052,-0.054,-0.28712240047752857
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,4,-0.002,-0.001,3.523547293327283
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,5,-0.173,-0.171,-7.482038976988406
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,6,-0.087,-0.083,-10.123878843383864
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,7,-0.106,-0.099,3.9759138710214756
2005-2010-12,2005/12 - 2010/12,2008-06-30 00:52:47.578125,all,-0.072,-0.071,-0.9661935109179467
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,1,0.024,0.024,1.4703265125281177
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,2,-0.114,-0.108,-2.30467359125214
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,3,-0.052,-0.056,-0.3394249249249697
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,4,-0.002,-0.001,3.521916819794569
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,5,-0.173,-0.17,-7.655015724143595
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,6,-0.087,-0.078,-10.210882372455671
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,7,-0.106,-0.093,3.8699944428517483
2006-2011-01,2006/01 - 2011/01,2008-07-31 01:08:15.703125,all,-0.072,-0.07,-1.0385072145145386
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,1,0.025,0.024,1.4946156530058943
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,2,-0.097,-0.104,-2.4105386152823485
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,3,-0.061,-0.057,-0.39595806412398815
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,4,-0.001,-0.001,3.520758810074767
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,5,-0.165,-0.168,-7.823858404895873
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,6,-0.065,-0.074,-10.286718017654493
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,7,-0.074,-0.087,3.7801374494447373
2006-2011-02,2006/02 - 2011/02,2008-08-29 01:16:31.406250,all,-0.066,-0.069,-1.1078158754389733
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,1,0.025,0.025,1.5192902120179497
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,2,-0.097,-0.101,-2.5078484654386557
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,3,-0.061,-0.059,-0.456721818074584
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,4,-0.001,-0.001,3.520073264167877
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,5,-0.165,-0.166,-7.988567019245238
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,6,-0.065,-0.069,-10.35138577898033
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,7,-0.074,-0.08,3.7063428908004425
2006-2011-03,2006/03 - 2011/03,2008-09-28 00:56:18.515625,all,-0.066,-0.068,-1.1741194936912507
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,1,0.025,0.025,1.543964771030005
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,2,-0.097,-0.097,-2.605158315594963
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,3,-0.061,-0.061,-0.5174855720251799
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,4,-0.001,-0.001,3.5193877182609867
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,5,-0.165,-0.165,-8.153275633594603
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,6,-0.065,-0.065,-10.416053540306166
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,7,-0.074,-0.074,3.632548332156148
2006-2011-04,2006/04 - 2011/04,2008-10-29 00:11:46.640625,all,-0.066,-0.066,-1.240423111943528
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,1,0.025,0.023,1.5686393300420605
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,2,-0.097,-0.095,-2.70246816575127
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,3,-0.061,-0.061,-0.5782493259757757
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,4,-0.001,-0.001,3.5187021723540965
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,5,-0.165,-0.164,-8.317984247943969
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,6,-0.065,-0.062,-10.480721301632002
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,7,-0.074,-0.07,3.558753773511853
2006-2011-05,2006/05 - 2011/05,2008-11-27 23:51:33.750000,all,-0.066,-0.066,-1.3067267301958054
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,1,0.025,0.021,1.5933138890541159
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,2,-0.097,-0.093,-2.7997780159075774
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,3,-0.061,-0.062,-0.6390130799263716
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,4,-0.001,-0.001,3.5180166264472064
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,5,-0.165,-0.163,-8.482692862293334
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,6,-0.065,-0.059,-10.545389062957838
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,7,-0.074,-0.066,3.4849592148675583
2006-2011-06,2006/06 - 2011/06,2008-12-29 00:07:01.875000,all,-0.066,-0.065,-1.3730303484480828
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,1,0.015,0.019,1.6132229719660245
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,2,-0.086,-0.091,-2.891417728360466
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,3,-0.064,-0.063,-0.7012962680310011
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,4,-0.001,-0.001,3.51706991676474
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,5,-0.161,-0.162,-8.645297410330386
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,6,-0.049,-0.055,-10.602375476853922
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,7,-0.054,-0.062,3.4212731997831725
2006-2011-07,2006/07 - 2011/07,2009-01-27 23:46:48.984375,all,-0.063,-0.064,-1.4375762704294175
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,1,0.015,0.017,1.6283665787777863
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,2,-0.086,-0.088,-2.9773873031099356
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,3,-0.064,-0.063,-0.7650988902896643
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,4,-0.001,-0.001,3.515862043306697
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,5,-0.161,-0.161,-8.805797892055125
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,6,-0.049,-0.052,-10.651680543320253
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,7,-0.054,-0.058,3.3676957282586955
2006-2011-08,2006/08 - 2011/08,2009-02-28 00:02:17.109375,all,-0.063,-0.063,-1.5003644961398095
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,1,0.015,0.014,1.6435101855895482
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,2,-0.086,-0.085,-3.0633568778594054
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,3,-0.064,-0.065,-0.8289015125483274
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,4,-0.001,-0.003,3.5146541698486544
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,5,-0.161,-0.161,-8.966298373779864
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,6,-0.049,-0.044,-10.700985609786585
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,7,-0.054,-0.053,3.3141182567342184
2006-2011-09,2006/09 - 2011/09,2009-03-31 01:17:45.234375,all,-0.063,-0.063,-1.5631527218502015
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,1,0.015,0.013,1.65865379240131
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,2,-0.086,-0.085,-3.149326452608875
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,3,-0.064,-0.067,-0.8927041348069906
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,4,-0.001,-0.005,3.5134462963906117
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,5,-0.161,-0.162,-9.126798855504603
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,6,-0.049,-0.039,-10.750290676252916
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,7,-0.054,-0.052,3.2605407852097414
2006-2011-10,2006/10 - 2011/10,2009-04-30 00:57:32.343750,all,-0.063,-0.064,-1.6259409475605935
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,1,0.011,0.013,1.6717258602729999
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,2,-0.083,-0.084,-3.2337175585289515
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,3,-0.072,-0.069,-0.9605622906237841
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,4,-0.01,-0.006,3.507926915946882
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,5,-0.164,-0.162,-9.288933368763537
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,6,-0.023,-0.033,-10.786406325409189
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,7,-0.049,-0.051,3.209006253571715
2006-2011-11,2006/11 - 2011/11,2009-05-31 01:13:00.468750,all,-0.066,-0.065,-1.690327114192769
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,1,0.011,0.012,1.6827263892046176
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,2,-0.083,-0.083,-3.3165301956196345
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,3,-0.072,-0.07,-1.0324759799987078
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,4,-0.01,-0.008,3.498096028517466
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,5,-0.164,-0.163,-9.452701913556666
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,6,-0.023,-0.028,-10.809332557255402
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,7,-0.049,-0.05,3.1595146618201397
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,all,-0.066,-0.065,-1.7563112217467278
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,1,0.011,0.011,1.6937269181362353
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,2,-0.083,-0.083,-3.3993428327103175
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,3,-0.072,-0.072,-1.1043896693736315
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,4,-0.01,-0.01,3.48826514108805
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,5,-0.164,-0.164,-9.616470458349795
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,6,-0.023,-0.023,-10.832258789101616
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,7,-0.049,-0.049,3.1100230700685643
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,all,-0.066,-0.066,-1.8222953293006867
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,1,0.011,0.007,1.704727447067853
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,2,-0.083,-0.083,-3.4821554698010004
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,3,-0.072,-0.071,-1.1763033587485552
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,4,-0.01,-0.01,3.4784342536586337
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,5,-0.164,-0.163,-9.780239003142924
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,6,-0.023,-0.025,-10.855185020947829
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,7,-0.049,-0.046,3.060531478316989
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,all,-0.066,-0.066,-1.8882794368546456
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,1,0.011,0.004,1.7157279759994708
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,2,-0.083,-0.082,-3.5649681068916834
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,3,-0.072,-0.069,-1.248217048123479
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,4,-0.01,-0.011,3.4686033662292175
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,5,-0.164,-0.163,-9.944007547936053
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,6,-0.023,-0.027,-10.878111252794042
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,7,-0.049,-0.043,3.0110398865654133
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,all,-0.066,-0.066,-1.9542635444086045
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,1,-0.007,0.0,1.7177264002966695
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,2,-0.082,-0.082,-3.6473273985047854
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,3,-0.066,-0.068,-1.3170914333313704
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,4,-0.012,-0.011,3.457584151707124
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,5,-0.161,-0.162,-10.106246242663474
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,6,-0.034,-0.03,-10.906617569969967
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,7,-0.034,-0.04,2.9693273063167
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,all,-0.067,-0.066,-2.020603446988389
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,1,-0.007,-0.003,1.710722719959449
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,2,-0.082,-0.082,-3.7292333446403063
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,3,-0.066,-0.067,-1.3829265143722296
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,4,-0.012,-0.012,3.445376610092353
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,5,-0.161,-0.161,-10.266955087325186
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,6,-0.034,-0.032,-10.940703972475603
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,7,-0.034,-0.037,2.9353937375708483
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,all,-0.067,-0.067,-2.087299144593999
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,1,-0.007,-0.011,1.7037190396222286
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,2,-0.082,-0.083,-3.8111392907758272
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,3,-0.066,-0.065,-1.4487615954130888
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,4,-0.012,-0.012,3.433169068477582
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,5,-0.161,-0.162,-10.4276639319869
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,6,-0.034,-0.042,-10.97479037498124
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,7,-0.034,-0.04,2.901460168824997
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,all,-0.067,-0.068,-2.1539948421996087
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,1,-0.007,-0.013,1.6967153592850082
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,2,-0.082,-0.085,-3.893045236911348
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,3,-0.066,-0.063,-1.514596676453948
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,4,-0.012,-0.012,3.4209615268628113
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,5,-0.161,-0.161,-10.588372776648612
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,6,-0.034,-0.051,-11.008876777486876
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,7,-0.034,-0.048,2.8675266000791453
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,all,-0.067,-0.069,-2.2206905398052186
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,1,-0.029,-0.016,1.6786700854427181
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,2,-0.09,-0.086,-3.9788118764718092
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,3,-0.063,-0.061,-1.579111011698842
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,4,-0.009,-0.013,3.4103883753414266
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,5,-0.165,-0.161,-10.751468742630095
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,6,-0.075,-0.059,-11.063454632880166
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,7,-0.066,-0.056,2.8176983147277497
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,all,-0.074,-0.071,-2.291183954803273
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,1,-0.017,-0.018,1.655429806036409
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,2,-0.088,-0.087,-4.067770259078316
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,3,-0.055,-0.059,-1.6381594557315111
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,4,-0.016,-0.014,3.397864686034154
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,5,-0.159,-0.161,-10.913885193309397
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,6,-0.076,-0.068,-11.139102601679042
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,7,-0.073,-0.064,2.748094614536967
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,all,-0.073,-0.072,-2.3646619345527142
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,1,-0.017,-0.02,1.6380361145711504
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,2,-0.088,-0.089,-4.156059691305927
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,3,-0.055,-0.057,-1.6930627543479204
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,4,-0.016,-0.015,3.381756068847608
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,5,-0.159,-0.161,-11.073235007366748
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,6,-0.076,-0.076,-11.215329230995849
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,7,-0.073,-0.072,2.6746102161123417
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,all,-0.073,-0.073,-2.4373267616610974
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,1,-0.017,-0.03,1.6206424231058918
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,2,-0.088,-0.087,-4.244349123533539
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,3,-0.055,-0.053,-1.7479660529643297
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,4,-0.016,-0.016,3.3656474516610615
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,5,-0.159,-0.157,-11.232584821424098
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,6,-0.076,-0.083,-11.291555860312656
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,7,-0.073,-0.077,2.6011258176877163
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,all,-0.073,-0.073,-2.5099915887694806
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,1,-0.017,-0.042,1.6032487316406332
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,2,-0.088,-0.086,-4.33263855576115
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,3,-0.055,-0.052,-1.802869351580739
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,4,-0.016,-0.016,3.349538834474515
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,5,-0.159,-0.155,-11.391934635481448
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,6,-0.076,-0.09,-11.367782489629462
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,7,-0.073,-0.081,2.527641419263091
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,all,-0.073,-0.074,-2.5826564158778638
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,1,-0.079,-0.054,1.554940944944974
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,2,-0.083,-0.085,-4.418308222289852
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,3,-0.048,-0.051,-1.8541381489485502
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,4,-0.015,-0.016,3.3337885492364876
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,5,-0.149,-0.153,-11.546183580896468
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,6,-0.11,-0.097,-11.461124715628102
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,7,-0.092,-0.084,2.4450521207763813
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,all,-0.076,-0.075,-2.6569977912586182
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,1,-0.079,-0.067,1.4757190630189143
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,2,-0.083,-0.084,-4.501358123119644
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,3,-0.048,-0.049,-1.9017724450677633
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,4,-0.015,-0.016,3.3183965959469788
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,5,-0.149,-0.151,-11.695331657669158
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,6,-0.11,-0.104,-11.571582538308576
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,7,-0.092,-0.088,2.3533579222275876
2008-2013-02,2008/02 - 2013/02,2010-08-30 01:22:08.906250,all,-0.076,-0.075,-2.733015714911744
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,1,-0.079,-0.079,1.3964971810928546
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,2,-0.083,-0.083,-4.584408023949436
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,3,-0.048,-0.048,-1.9494067411869764
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,4,-0.015,-0.015,3.30300464265747
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,5,-0.149,-0.149,-11.844479734441848
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,6,-0.11,-0.11,-11.682040360989049
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,7,-0.092,-0.092,2.2616637236787938
2008-2013-03,2008/03 - 2013/03,2010-09-29 00:56:44.882812,all,-0.076,-0.076,-2.8090336385648698
2008-2013-04,2008/04 - 2013/04,2010-10-30 01:09:03.164062,1,-0.079,-0.082,1.3172752991667949
2008-2013-04,2008/04 - 2013/04,2010-10-30 01:09:03.164062,2,-0.083,-0.087,-4.667457924779228
2008-2013-04,2008/04 - 2013/04,2010-10-30 01:09:03.164062,3,-0.048,-0.047,-1.9970410373061895
