code,period,midpoint,basin,Raw SEC,Smooth SEC,dH
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,8,0.023,0.023,0.8582540700444952
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,9,-0.197,-0.196,-24.03481473401189
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,10,-0.0,-0.001,-1.0357892879692372
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,11,0.048,0.048,0.7730257909279317
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,12,0.017,0.017,3.192715320212301
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,13,0.065,0.066,3.68920726882061
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,14,0.071,0.07,9.794054974103346
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,15,-0.011,-0.017,1.2249715908546932
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,16,-0.211,-0.219,-3.6665937528014183
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,17,-0.005,-0.013,13.648063241271302
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,18,-0.004,-0.004,-4.196272538858466
2006-2011-12,2006/12 - 2011/12,2009-06-30 00:52:47.578125,all,0.002,0.002,-1.0137751145957736
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,1,0.067,0.067,4.971237027144525
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,2,-0.166,-0.166,-9.169381534680724
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,3,0.004,0.004,-0.3913000757456757
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,4,-0.009,-0.009,-0.809393395553343
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,5,0.013,0.013,-0.04954639483185019
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,6,0.004,0.004,-1.3192234121415822
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,7,0.033,0.033,1.5867294271301944
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,8,0.023,0.023,0.880998924956657
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,9,-0.197,-0.197,-24.231657970696688
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,10,-0.0,-0.0,-1.0360576518869493
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,11,0.048,0.048,0.8210125628393143
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,12,0.017,0.017,3.20990925229853
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,13,0.065,0.065,3.7543409596546553
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,14,0.071,0.071,9.864854257786646
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,15,-0.011,-0.011,1.2137735377182253
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,16,-0.211,-0.211,-3.8778116926550865
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,17,-0.005,-0.005,13.64335145498626
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,18,-0.004,-0.004,-4.200049628852867
2007-2012-01,2007/01 - 2012/01,2009-07-31 01:01:08.554688,all,0.002,0.002,-1.0115262127219466
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,1,0.067,0.063,5.03800180653343
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,2,-0.166,-0.168,-9.33539923094213
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,3,0.004,0.004,-0.3877979054232128
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,4,-0.009,-0.008,-0.8181153972400352
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,5,0.013,0.013,-0.03616540819348302
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,6,0.004,0.005,-1.3148020462285785
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,7,0.033,0.032,1.6197653834533412
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,8,0.023,0.023,0.9037437798688188
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,9,-0.197,-0.197,-24.428501207381487
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,10,-0.0,-0.001,-1.0363260158046614
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,11,0.048,0.049,0.868999334750697
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,12,0.017,0.018,3.2271031843847595
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,13,0.065,0.063,3.8194746504887007
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,14,0.071,0.07,9.935653541469947
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,15,-0.011,-0.008,1.2025754845817573
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,16,-0.211,-0.202,-4.089029632508755
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,17,-0.005,0.003,13.638639668701217
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,18,-0.004,-0.005,-4.203826718847267
2007-2012-02,2007/02 - 2012/02,2009-08-29 01:02:17.109375,all,0.002,0.002,-1.0092773108481197
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,1,0.067,0.058,5.104766585922334
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,2,-0.166,-0.17,-9.501416927203536
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,3,0.004,0.004,-0.3842957351007499
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,4,-0.009,-0.006,-0.8268373989267275
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,5,0.013,0.013,-0.02278442155511584
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,6,0.004,0.005,-1.3103806803155749
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,7,0.033,0.03,1.652801339776488
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,8,0.023,0.023,0.9264886347809806
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,9,-0.197,-0.198,-24.625344444066286
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,10,-0.0,-0.002,-1.0365943797223736
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,11,0.048,0.049,0.9169861066620797
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,12,0.017,0.019,3.244297116470989
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,13,0.065,0.061,3.884608341322746
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,14,0.071,0.069,10.006452825153247
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,15,-0.011,-0.005,1.1913774314452894
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,16,-0.211,-0.193,-4.300247572362423
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,17,-0.005,0.01,13.633927882416174
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,18,-0.004,-0.007,-4.207603808841668
2007-2012-03,2007/03 - 2012/03,2009-09-28 12:56:44.882812,all,0.002,0.002,-1.0070284089742927
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,1,0.046,0.054,5.16100394265959
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,2,-0.176,-0.172,-9.67253221385181
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,3,0.005,0.004,-0.38006870256504044
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,4,-0.003,-0.005,-0.8325294802198187
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,5,0.012,0.013,-0.009965346063836478
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,6,0.006,0.005,-1.3051728553291468
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,7,0.027,0.029,1.6826526180666406
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,8,0.023,0.023,0.9495864534983411
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,9,-0.199,-0.198,-24.823224689811468
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,10,-0.005,-0.003,-1.039280830475036
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,11,0.051,0.05,0.9663509509991854
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,12,0.021,0.02,3.2635166667751037
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,13,0.054,0.058,3.944006117002573
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,14,0.067,0.069,10.075412195408717
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,15,0.004,-0.002,1.1878767349408008
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,16,-0.165,-0.184,-4.488428167998791
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,17,0.033,0.018,13.648140037199482
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,18,-0.011,-0.008,-4.214991801534779
2007-2012-04,2007/04 - 2012/04,2009-10-29 12:09:03.164062,all,0.002,0.002,-1.00466160189535
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,1,0.046,0.05,5.206713876745198
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,2,-0.176,-0.174,-9.84874509088695
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,3,0.005,0.005,-0.3751168078160845
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,4,-0.003,-0.004,-0.8351916411193088
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,5,0.012,0.012,0.0022918182803550735
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,6,0.006,0.006,-1.2991785712692945
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,7,0.027,0.028,1.7093192183237989
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,8,0.023,0.023,0.9730372360209003
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,9,-0.199,-0.199,-25.022141944617033
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,10,-0.005,-0.004,-1.044385368062649
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,11,0.051,0.05,1.0170938677620143
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,12,0.021,0.02,3.284761835297104
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,13,0.054,0.056,3.997667977528181
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,14,0.067,0.068,10.142531652236357
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,15,0.004,0.001,1.1920733950682916
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,16,-0.165,-0.174,-4.653571419417858
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,17,0.033,0.026,13.681276133051142
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,18,-0.011,-0.01,-4.225990696926601
2007-2012-05,2007/05 - 2012/05,2009-11-28 11:43:39.140625,all,0.002,0.002,-1.0021768896112917
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,1,0.046,0.042,5.2524238108308055
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,2,-0.176,-0.177,-10.024957967922091
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,3,0.005,0.005,-0.3701649130671285
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,4,-0.003,-0.002,-0.8378538020187989
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,5,0.012,0.012,0.014548982624546625
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,6,0.006,0.006,-1.2931842872094421
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,7,0.027,0.028,1.7359858185809571
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,8,0.023,0.023,0.9964880185434595
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,9,-0.199,-0.2,-25.221059199422598
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,10,-0.005,-0.005,-1.0494899056502618
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,11,0.051,0.051,1.067836784524843
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,12,0.021,0.021,3.3060070038191043
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,13,0.054,0.053,4.051329838053789
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,14,0.067,0.066,10.209651109063998
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,15,0.004,0.003,1.1962700551957823
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,16,-0.165,-0.177,-4.8187146708369255
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,17,0.033,0.03,13.714412228902802
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,18,-0.011,-0.01,-4.236989592318423
2007-2012-06,2007/06 - 2012/06,2009-12-29 11:55:57.421875,all,0.002,0.002,-0.9996921773272334
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,1,0.046,0.036,5.298133744916413
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,2,-0.176,-0.176,-10.201170844957232
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,3,0.005,0.006,-0.36521301831817254
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,4,-0.003,0.0,-0.840515962918289
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,5,0.012,0.012,0.026806146968738176
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,6,0.006,0.007,-1.2871900031495898
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,7,0.027,0.029,1.7626524188381154
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,8,0.023,0.023,1.0199388010660186
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,9,-0.199,-0.2,-25.419976454228163
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,10,-0.005,-0.005,-1.0545944432378747
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,11,0.051,0.054,1.118579701287672
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,12,0.021,0.023,3.3272521723411046
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,13,0.054,0.053,4.104991698579397
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,14,0.067,0.067,10.276770565891638
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,15,0.004,0.008,1.200466715323273
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,16,-0.165,-0.155,-4.983857922255993
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,17,0.033,0.029,13.747548324754462
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,18,-0.011,-0.009,-4.247988487710245
2007-2012-07,2007/07 - 2012/07,2010-01-28 12:02:43.476562,all,0.002,0.003,-0.997207465043175
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,1,0.028,0.03,5.334854026383255
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,2,-0.181,-0.175,-10.379958799108863
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,3,0.005,0.006,-0.36000827414682135
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,4,0.0,0.002,-0.8416576792515116
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,5,0.009,0.012,0.0372757591685513
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,6,0.007,0.009,-1.2804967926967947
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,7,0.033,0.031,1.7923631978046615
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,8,0.023,0.023,1.0430406393716112
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,9,-0.204,-0.201,-25.621239814907312
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,10,-0.006,-0.004,-1.0603262987569906
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,11,0.052,0.056,1.1701148960273713
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,12,0.02,0.024,3.3479121238342486
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,13,0.05,0.052,4.15700448671123
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,14,0.063,0.067,10.341837011510506
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,15,-0.003,0.014,1.200879097043071
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,16,-0.223,-0.132,-5.177728213369846
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,17,0.019,0.028,13.773474689340219
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,18,-0.008,-0.008,-4.257629538537003
2007-2012-08,2007/08 - 2012/08,2010-02-28 12:15:01.757812,all,0.002,0.004,-0.9947831234167097
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,1,0.015,0.024,5.356120080279652
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,2,-0.171,-0.174,-10.556210501119494
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,3,0.007,0.007,-0.3535604737116955
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,4,0.008,0.004,-0.8374915696040262
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,5,0.012,0.012,0.04782613659335766
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,6,0.012,0.01,-1.2707846807934402
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,7,0.034,0.032,1.825842934922548
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,8,0.023,0.023,1.066094427020289
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,9,-0.201,-0.201,-25.8234028480947
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,10,-0.002,-0.004,-1.0645441572996788
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,11,0.064,0.059,1.2282762832473963
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,12,0.029,0.026,3.3725669714040123
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,13,0.052,0.052,4.207954451383557
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,14,0.069,0.068,10.4080743084196
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,15,0.031,0.019,1.2148208811995573
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,16,-0.055,-0.11,-5.316382389515638
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,17,0.028,0.027,13.796964517561719
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,18,-0.005,-0.007,-4.26423139043618
2007-2012-09,2007/09 - 2012/09,2010-03-31 12:55:09.960938,all,0.007,0.005,-0.9901359611394582
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,1,0.015,0.017,5.370921559224371
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,2,-0.171,-0.173,-10.727350873872638
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,3,0.007,0.007,-0.3461224664351903
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,4,0.008,0.006,-0.8295380785421003
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,5,0.012,0.012,0.06024483138753567
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,6,0.012,0.011,-1.2587525938324688
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,7,0.034,0.034,1.8600474514823873
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,8,0.023,0.023,1.0894491082290187
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,9,-0.201,-0.201,-26.024119447916746
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,10,-0.002,-0.003,-1.0666207009344362
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,11,0.064,0.062,1.2922715849708766
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,12,0.029,0.027,3.401801932079252
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,13,0.052,0.051,4.259490664990153
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,14,0.069,0.068,10.477535467827693
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,15,0.031,0.024,1.2460763462004252
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,16,-0.055,-0.088,-5.371093410998583
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,17,0.028,0.026,13.825227540684864
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,18,-0.005,-0.006,-4.269151887972839
2007-2012-10,2007/10 - 2012/10,2010-04-30 13:01:56.015625,all,0.007,0.006,-0.9832056075538276
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,1,0.015,0.007,5.38572303816909
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,2,-0.171,-0.172,-10.898491246625781
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,3,0.007,0.007,-0.33868445915868506
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,4,0.008,0.009,-0.8215845874801744
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,5,0.012,0.011,0.07266352618171368
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,6,0.012,0.012,-1.2467205068714975
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,7,0.034,0.033,1.8942519680422265
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,8,0.023,0.023,1.1128037894377485
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,9,-0.201,-0.202,-26.22483604773879
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,10,-0.002,-0.003,-1.0686972445691936
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,11,0.064,0.062,1.3562668866943568
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,12,0.029,0.028,3.4310368927544914
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,13,0.052,0.048,4.311026878596749
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,14,0.069,0.069,10.546996627235785
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,15,0.031,0.029,1.277331811201293
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,16,-0.055,-0.095,-5.425804432481527
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,17,0.028,0.024,13.853490563808009
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,18,-0.005,-0.006,-4.274072385509498
2007-2012-11,2007/11 - 2012/11,2010-05-31 13:14:14.296875,all,0.007,0.006,-0.9762752539681969
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,1,0.015,-0.0,5.4005245171138085
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,2,-0.171,-0.172,-11.069631619378924
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,3,0.007,0.007,-0.3312464518821798
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,4,0.008,0.009,-0.8136310964182485
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,5,0.012,0.01,0.08508222097589169
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,6,0.012,0.011,-1.2346884199105261
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,7,0.034,0.032,1.9284564846020658
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,8,0.023,0.023,1.1361584706464782
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,9,-0.201,-0.204,-26.425552647560835
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,10,-0.002,-0.003,-1.070773788203951
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,11,0.064,0.061,1.420262188417837
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,12,0.029,0.027,3.460271853429731
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,13,0.052,0.044,4.362563092203345
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,14,0.069,0.068,10.616457786643878
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,15,0.031,0.027,1.3085872762021609
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,16,-0.055,-0.134,-5.480515453964472
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,17,0.028,0.019,13.881753586931154
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,18,-0.005,-0.007,-4.278992883046158
2007-2012-12,2007/12 - 2012/12,2010-06-30 12:48:50.273438,all,0.007,0.005,-0.9693449003825663
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,1,-0.023,-0.008,5.3965269914478995
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,2,-0.174,-0.173,-11.242159685119987
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,3,0.008,0.008,-0.3237330919946544
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,4,0.012,0.01,-0.8038249262899626
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,5,0.007,0.009,0.0945448837155709
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,6,0.01,0.011,-1.2235737560004054
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,7,0.028,0.031,1.9597396238532383
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,8,0.023,0.023,1.1593351910123602
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,9,-0.209,-0.206,-26.630577225238085
2008-2013-01,2008/01 - 2013/01,2010-07-31 13:01:08.554688,10,-0.005,-0.004,-1.074273462232668
